time,ps_waveform,ps_bpm,cam_waveform_red,cam_waveform_green,cam_bpm
14.711478,33,61,83.4757625,147.89013125,0
14.743508,41,61,83.52775625,147.6732,0
14.772971,50,61,84.17078125,147.62959375,0
14.803893,61,61,84.43824375,147.629075,0
14.834747,71,61,84.57793125,147.6283375,0
14.868589,83,61,84.71286875,147.66191875,0
14.899227,84,61,84.75059375,147.74735,0
14.927464,83,61,84.24370625,147.766025,0
14.958075,81,61,84.08840625,147.8479,0
14.98923,77,61,84.0729375,147.90491875,0
15.019828,73,61,84.04768125,147.90626875,0
15.052176,68,61,84.0524875,147.8688,0
15.080232,63,61,83.41259375,147.82441875,0
15.111007,58,61,83.05440625,147.7961875,0
15.141858,53,61,82.8860375,147.74946875,0
15.173574,48,61,82.856525,147.79713125,0
15.204946,43,61,82.74476875,147.7970875,0
15.234408,39,61,84.007475,147.8873625,0
15.266525,36,61,84.51528125,147.89949375,0
15.296277,34,61,84.78019375,147.9459375,0
15.328883,33,61,84.9627125,147.9811125,0
15.360212,33,61,84.94189375,148.05666875,0
15.388776,35,61,84.418125,148.06978125,0
15.419514,37,61,84.07809375,148.09624375,0
15.450452,40,61,83.8407875,148.18240625,0
15.481172,44,61,83.73413125,148.21979375,0
15.513403,45,61,83.75476875,148.2621125,0
15.542876,45,61,83.9915125,148.32613125,0
15.575031,45,61,84.17153125,148.3864125,0
15.604595,45,61,84.17980625,148.416425,0
15.635563,44,61,84.11376875,148.44049375,0
15.667552,42,61,84.14729375,148.4560125,0
15.697052,41,61,84.37513125,148.5221625,0
15.727972,40,61,84.4723,148.54759375,0
15.759308,38,61,84.50395625,148.54311875,0
15.790574,37,61,84.4949875,148.5201375,0
15.822389,35,61,84.603475,148.379275,0
15.851381,33,61,84.420425,148.1719875,0
15.883002,31,61,84.3753125,148.02778125,0
15.913092,29,61,84.31211875,147.9662,0
15.943898,28,61,84.36741875,147.97720625,0
15.977428,26,61,84.38594375,148.0437375,0
16.00573,25,61,84.74949375,148.1204,0
16.036351,24,61,84.94126875,148.19254375,0
16.067351,23,61,85.00291875,148.2910125,0
16.098171,23,61,84.95973125,148.34269375,0
16.130221,22,61,85.01366875,148.34341875,0
16.159815,22,61,84.81634375,148.32924375,0
16.190739,22,61,84.647825,148.29036875,0
16.223759,22,61,84.58475,148.26825,0
16.253318,22,61,84.60536875,148.2645625,0
16.286172,22,61,84.6265125,148.27000625,0
16.314099,22,61,84.75809375,148.2582,0
16.344878,23,61,84.82340625,148.33291875,0
16.376432,23,61,84.84799375,148.378475,0
16.406685,23,61,84.8010125,148.42220625,0
16.438975,24,61,84.796525,148.48314375,0
16.468435,26,61,84.9226625,148.5366,0
16.499181,29,61,84.9146875,148.56344375,0
16.530058,35,61,84.93594375,148.61224375,0
16.560926,42,61,84.9319875,148.6891,0
16.593829,51,61,84.90651875,148.7302,0
16.62258,61,61,84.873825,148.7061125,0
16.653494,69,61,85.0016125,148.7664875,0
16.687712,76,61,84.9978875,148.84300625,0
16.716175,79,61,84.9539625,148.88205625,0
16.747678,80,61,84.97374375,148.92301875,0
16.776828,80,61,84.78594375,148.9466625,0
16.807773,77,61,84.737025,149.0028375,0
16.838743,74,61,84.70674375,149.00934375,0
16.869411,70,61,84.65400625,149.03670625,0
16.901662,66,61,84.6664,149.0852125,0
16.931056,61,61,84.96281875,149.137025,0
16.961883,56,61,85.0615125,149.1777625,0
16.994163,51,61,85.1837625,149.212625,0
17.023751,46,61,85.305975,149.21894375,0
17.055873,42,61,85.27865625,149.15414375,0
17.085651,39,61,84.49416875,148.94164375,0
17.116235,35,61,84.1365,148.81619375,0
17.149277,33,61,84.0061125,148.7063625,0
17.178603,33,61,83.9033125,148.76840625,0
17.210537,33,61,83.8773375,148.82283125,0
17.239569,35,61,84.00059375,148.87686875,0
17.270423,37,61,84.12423125,148.90749375,0
17.30197,40,61,84.157625,148.96678125,0
17.332106,42,61,84.19854375,149.08903125,0
17.364385,43,61,84.15690625,149.15845,0
17.395335,43,61,84.7797875,149.18183125,0
17.424689,43,61,85.0263625,149.16296875,0
17.455549,42,61,85.15596875,149.1677875,0
17.486431,41,61,85.20844375,149.14556875,0
17.51852,40,61,85.22584375,149.14983125,0
17.548003,40,61,85.13185,149.191775,0
17.57893,38,61,85.02108125,149.2581875,0
17.611913,36,61,84.99600625,149.28343125,0
17.641689,34,61,84.94508125,149.323925,0
17.67323,33,61,84.94455625,149.382825,0
17.703451,31,61,85.1884625,149.45929375,0
17.733185,29,61,85.333575,149.49291875,0
17.764008,28,61,85.39639375,149.53923125,0
17.795767,26,61,85.45020625,149.57574375,0
17.82712,25,61,85.461625,149.6278125,0
17.856582,23,61,85.0930125,149.65444375,0
17.887302,22,61,84.89136875,149.6551,0
17.91819,21,61,84.82353125,149.67806875,0
17.949146,21,61,84.73944375,149.7482,0
17.981174,20,61,84.70865,149.80188125,0
18.011324,20,61,84.99424375,149.8078,0
18.041668,20,61,85.15065,149.84659375,0
18.074662,21,61,85.1889125,149.82901875,0
18.105664,21,61,85.2033625,149.70805,0
18.135707,21,61,85.1980875,149.5262125,0
18.165072,22,61,84.75369375,149.41929375,0
18.195874,22,61,84.6164375,149.4348375,0
18.226783,23,61,84.519375,149.51909375,0
18.25752,23,61,84.50684375,149.5539875,0
18.289768,23,61,84.3815625,149.5715125,0
18.319207,24,61,84.3034,149.6584625,0
18.350025,26,61,84.40513125,149.77478125,0
18.380925,31,61,84.46473125,149.83625,0
18.413154,37,61,84.41868125,149.85235625,0
18.443971,44,61,84.41635,149.7828625,0
18.473401,54,61,83.853175,149.76375625,0
18.504393,63,61,83.71215,149.7584125,0
18.537489,71,61,83.54698125,149.7671875,0
18.56692,76,61,83.45509375,149.7582625,0
18.59836,79,61,83.40210625,149.7771625,0
18.62769,79,61,83.5443,149.8187625,0
18.65854,78,61,83.62029375,149.86975,0
18.68945,75,61,83.6051,149.90925,0
18.720877,72,61,83.55979375,149.93251875,0
18.752518,68,61,83.559925,149.9675,0
18.782044,64,61,83.55596875,150.0277125,0
18.814083,60,61,83.49935625,150.0538,0
18.843606,55,61,83.48879375,150.11753125,0
18.874579,51,61,83.41625625,150.13204375,0
18.906641,46,61,83.4467375,150.14923125,0
18.936188,42,61,83.01806875,150.21719375,0
